65252	0	0	Sie bestätigten aber die Bilder von Gesichtern mit Abdrücken von Masken, die Belastung der Brillenträ­ger durch die Ausatemluft sowie Ausschläge und Allergien von den Keimen rund um den Mundbereich, die sich an der Maske halten und im Gesicht verbleiben.
152611	2	1	Es gibt einen Teil der Abgeordneten, die das Coronavirus und seine Auswirkungen ne­gieren und auch Maßnahmen dagegen torpedieren. Sie inszenieren da im Stile von „Science Busters“ ganz skurrile Episoden, indem sie Auswirkungen von Cola auf Coro­natests darlegen wollen, und so weiter. Auf der anderen Seite, meine Damen und Herren, kämpfen gerade die öffentlich Be­diensteten gegen diese Coronapandemie, von den Pflegekräften in den Krankenhäusern über die Ärzte bis zu den Lehrerinnen und Lehrern, die im Fernunterricht Großartiges, Hervorragendes leisten.
154210	1	0	Zahlreiche coronaverursachte Aufgaben müssen derzeit zusätzlich zu den täglichen Aufgaben verrichtet werden. Es wurden Schulschließungen angeordnet, sie mussten abrupt das Distancelearning umsetzen, mehrfach Elternumfragen zum Schulbesuch durchführen, die Organisation des Schichtbetriebs und des gestaffelten Unterrichts vorbereiten und begleiten, ständig wechselnde Betreuungspläne für die Betreuungsgruppen vorbereiten, Hygienepläne umsetzen, das Infektionsgeschehen beobachten und dokumentieren und täglich Zahlen­eingaben in Portale des Ministeriums vornehmen. Es gibt eine vermehrte Elternarbeit wegen besorgter Anfragen aufgrund der mehrfachen Veränderungen und jetzt auch noch massive Anfeindungen wegen der Maskenpflicht bei den Zehn- bis 14-Jährigen.
139486	1	2	Durch Abholstationen können Versandkosten gespart werden und die Buchkultur ihre wichtige Funktion gerade im Lockdown erfüllen. Die Branche steht vor dem Problem, dass durch den Versandhandel große Umsatzteile ins Ausland abwandern, es wäre daher auch für den inländischen Fiskus von Vorteil, wenn Buchhändler im Inland auch während des Lockdowns die Bücher online verkaufen und durch die Abholstationen den Österreicherinnen und Österreichern ausliefern könn­ten. So wird eine unnötige Umsatzsteuerminderung verhindert und die ohnehin vom Lockdown schwer betroffene Branche könnte davon profitieren.
159003	2	2	Die Impfung ist unsere einzige Chance, den Spieß endlich umzudrehen.
33108	0	0	Und sagen Sie den Leuten, wie sie die Masken ordnungsgemäß und korrekt verwenden, sonst ist diese Maßnahme kontraproduktiv, und auch das wissen Sie ganz genau.
64951	0	0	Wie wollen Sie die Kosten für die ganzen Coronatests, für die Schutzausrüstung und die medizinische Ausstattung, die bestellt wurden, die Kollege Schallmeiner gerade mit gut 400 Millionen Euro beziffert hat, denn bezahlen?
100250	2	1	Ich möchte noch zwei Sätze zu einem Thema verlieren, das auch mit Umwelteinflüssen zu tun hat, bei dem man allerdings schon ein Stück weiter ist, damit man sieht, was die Unkenntnis bedeuten kann. Im Bereich der Umwelteinflüsse, vor allem im Bereich der Luftverschmutzung, gab es zuletzt eine heftige Diskussion, weil die Luftverschmutzung durch den Lockdown ja teil­weise zurückgegangen ist. Wir wissen, dass beispielsweise die Feinstaubbelastung in Europa jedes Jahr knapp 100 000 Menschenleben fordert und dass der volkswirtschaftli­che Schaden allein in Österreich 2 Milliarden Euro ausmacht.
144791	0	1	Wenn das aber ein Freiheitlicher sagt, ist es ein großer Skandal. Wenn ein Freiheitlicher sagt, Symptomlose werden getestet, damit sie krank gemacht werden, ist es ein Skan­dal, wenn es Herr Platter sagt, wird es zur Kenntnis genommen, meine Damen und Her­ren. Das ist die Politik, die diese ÖVP macht.
159215	2	2	Zur Frage 3:  Im Zeitplan der Covid‑19-Impfstrategie sind einerseits die medizinisch-fachlichen Empfehlungen des Nationalen Impfgremiums berücksichtigt, andererseits ist es notwendig, auch organisatorische und gesetzliche, insbesondere arzneimittelrechtliche Vorgaben, einzuhalten. Die Vorbereitung der Alten- und Pflegeheime und der Logistik auf diese größte Impfkampagne Österreichs ist tatsächlich eine Herausforderung. Es gibt viele Betroffene mit schweren Mobilitätseinschränkungen, manche mit Demenzerkrankungen, teilweise ist das Einholen von Zustimmungserklärungen durch ErwachsenenvertreterInnen erforderlich, es gibt Fragen zu möglichen leichten Nebenwirkungen – viele dieser Punkte machten es erforderlich, zu Beginn eine kurze Pilotphase zu verwirklichen, in der Tausende Impfungen bereits durchgeführt wurden.
169244	0	0	Zur Sache mit der Sicherheitsgefährdung, die von der ÖVP immer wieder gekommen ist: Auch das ist ja ein Unsinn der Sonderklasse, Herr Bundesminister, denn gerade Sie mit Ihrer Auftragslage und mit Ihrer Eskalationsstrategie waren dafür verantwortlich, dass beim Maria-Theresien-Platz die Spaziergänger in einem Bereich zusammengedrängt worden sind, wo sie die 2 Meter Abstand eben genau nicht einhalten hätten können.
97438	0	0	Gerade in Krisenzeiten steigt die häusliche Gewalt leider umso mehr an, das haben wir seit Beginn der Covid-Krise auch gesehen. Während des Lockdowns und seit dem Lock­down sind leider die Fälle gestiegen und auch die Zahl der Annäherungsverbote ist ge­stiegen. Ich möchte dazusagen: Die Annäherungsverbote gibt es ja erst seit Jänner die­ses Jahres, und darum ist es wichtig, dass wir uns mit dieser Studie auch ansehen, was die Annäherungsverbote gebracht haben.
154211	0	0	Es wurden Schulschließungen angeordnet, sie mussten abrupt das Distancelearning umsetzen, mehrfach Elternumfragen zum Schulbesuch durchführen, die Organisation des Schichtbetriebs und des gestaffelten Unterrichts vorbereiten und begleiten, ständig wechselnde Betreuungspläne für die Betreuungsgruppen vorbereiten, Hygienepläne umsetzen, das Infektionsgeschehen beobachten und dokumentieren und täglich Zahlen­eingaben in Portale des Ministeriums vornehmen. Es gibt eine vermehrte Elternarbeit wegen besorgter Anfragen aufgrund der mehrfachen Veränderungen und jetzt auch noch massive Anfeindungen wegen der Maskenpflicht bei den Zehn- bis 14-Jährigen. Auch das passiert leider.
158266	2	0	Warum sage ich Ihnen das? – Ich sage es Ihnen, weil das unter anderem untermauert, warum wir dauernd davon reden, dass man die Kontakte minimieren soll, warum wir dauernd davon reden, dass man einen Mund-Nasen-Schutz tragen soll, warum wir ständig davon reden, dass die Hygienemaßnahmen einzuhalten sind, und warum wir ständig davon reden, dass man Abstand voneinander halten soll. Das andere ist: Die Kolleginnen und Kollegen von der FPÖ haben heute hier schon so getan: Na ja, was ist denn das für eine Krankheit, die man durch einen Test nachweisen muss?
144797	0	0	Was haben Sie denn von den Zahlen? Was haben Sie davon, wenn Sie jetzt sagen, 0,9 Prozent, 1 Prozent waren zufällig positiv Getestete? Wir wissen, dass die Fehlerquo­te bei diesen Schnelltests extrem hoch ist und wahrscheinlich jeder dritte falsch positiv sein wird.
200369	2	2	Impfen ist der Weg zurück in unser altes Leben.
162814	0	0	Es gibt keinerlei evidenzbasierten Grund, jetzt einen dritten Lockdown zu machen.
161646	2	2	Zum elektronischen Impfpass möchte ich noch anmerken, dass es gut ist, dass das jetzt in Bewegung kommt.
160893	0	0	Es ist bekannt, dass Herr Ho gute Verbindungen in höchste Regie­rungskreise hat und auch immer sehr genau weiß, wann er seine Lokale auf- und zu­sperrt. Es wäre nicht das erste Mal, dass er uns sagt, wie lange ein Lockdown dauern wird, Herr Bundesminister. Während die Arbeitslosigkeit in jeder Woche des Lockdowns steigt, sinkt das Wirt­schaftswachstum in jeder Woche des Lockdowns, nämlich in etwa um 0,1 Prozent.
156562	2	1	Wir haben da so viele Vorschläge gehört. Pamela Rendi-Wagner – weil das heute oft angesprochen wurde – schlägt seit Mai vor, die Screeningprogramme auszuweiten, die Teststrategie zu verbessern, sensible Berufsgruppen proaktiv zu testen. Wir diskutieren das seit Mai , irgendwann im Jänner soll es – spät, aber doch – umgesetzt werden.
140947	0	1	Die Schulen sind ja auch schon in den vergangenen Monaten mit Geboten und Verboten überfrachtet worden: Abstand halten, Maske außerhalb der Klasse tragen, lüften – es gab noch nie so viele verkühlte Kinder wie jetzt aufgrund des vielen Lüftens  –, die Quarantäne immer als dunkle Wolke – soll alles sein, vielleicht bringt es etwas!
200321	2	1	Gerade beim Impfen finden wir uns seit Wochen immer in der vorderen Gruppe der EU-Staaten, das heißt, da wird sehr effizient gearbeitet.
183038	2	1	Ich halte das mit den ausgeweiteten Testbedingungen, die jetzt nicht nur in Vorarlberg erprobt werden, sondern bei denen wöchentlich, zumindest monatlich Fortschritte erzielt werden, für möglich, und ich glaube sehr wohl, dass neben den Teststraßen, den verschiedenen Testkonzepten, ob es sich um PCR- oder Antigentests handelt, dann auch Tests in Eigenanwendung eine große Rolle spielen können.
123386	0	0	Seitdem hat sich aber sehr viel getan: Mittlerweile hat uns die zweite Welle voll erwischt, und der Untätigkeit der Regierung ist es geschuldet, dass mit heutigem Tag der zweite, und zwar wirklich sehr harte, Lockdown in Kraft tritt.
145808	2	0	Obwohl die Tests in manchen Bundesländern noch nicht einmal begonnen haben, wissen Sie schon, dass sie ein Flop sind.
165201	1	1	Ja ganz im Ernst, mein Anspruch an einen Finanzminister ist schon, dass er es schafft, die Hilfen richtig zu beantragen. Es geht wirklich darum, wie mein Kollege Sepp Schellhorn schon ausgeführt hat: Während eines Lockdowns – das ist wichtig: nicht wenn kein Lockdown ist, sondern während eines Lockdowns – kann man sich natürlich auf den Katastrophenparagrafen beziehen. Wenn Sie jetzt wieder: Das geht nicht!, sagen – Sie telefonieren ja so gern mit Ihren dänischen Kollegen –, dann fragen Sie sie, weil die das nämlich zusammengebracht haben.
185271	2	0	Wir werden jeden Beitrag dazu leisten, dass die Menschen zu den Impfungen gehen.
184500	0	0	 Abgeordneter Hammer hat sich heute wieder ans Rednerpult gestellt und wieder darauf hingewiesen, dass freiheitliche Abgeordnete hier keine Masken tragen. Ich möchte noch einmal darauf hinweisen – vielleicht kann man das, Herr Klubobmann Wöginger, auch einmal in Ihrem Klub kommunizieren –: Es gab nun schon mehrere Besprechungen in der Präsidiale, in denen beschlossen worden ist, dass eben nicht mehr darüber gesprochen wird und dass auch nicht mehr politisch missbraucht wird, ob jemand Maske trägt oder nicht. Des Weiteren möchte ich noch darauf hinweisen: Präsident Sobotka hat hier um 104 000 Euro Steuergeld Glastrennwände einbauen lassen, damit die Abgeordneten während der Plenartage eben nicht den ganzen Tag mit der Maske hier sitzen müssen.
160526	2	2	Das ist machbar, wenn wir jetzt alles tun, um diese Pandemie gemeinsam durch Impfen und durch eine Teststrategie zu be­wältigen!
156752	2	2	Es gibt jetzt schon Berichte, dass ganz, ganz viele Menschen bei den Teststraßen sind und das tun wollen.
172720	2	0	Sie wissen, wir haben das auch immer wieder hervorgehoben: Selbstverständlich gilt es, die Hygienevorschriften einzuhalten, selbstverständlich gilt es, Abstand zu halten.
152574	0	0	Die Homeofficeregelungen haben nicht funktioniert, die Wirtschaftshilfen haben ewig lange nicht funktioniert, der Schulunterricht im Lockdown hat vielerorts nicht gut funktioniert , und das Budget war auch ein Reinfall.
159443	2	2	Weil immer die Rede davon ist, es wäre in der Entwicklung gehudelt worden und es wäre nicht genau geprüft worden: Denken Sie bitte daran, dass dieser Impfstoff der am drittbesten geprüfte überhaupt ist – nur die Impfstoffe gegen Pneumokokken beziehungsweise gegen Rotaviren hatten mehr Probanden! Wir sprechen beim ersten Impfstoff von 44 000 Probanden. Wenn ich mir das Bild in Erinnerung rufe, wie der Virologe Professor Wenisch geimpft wurde – dieses Zeichen der Erleichterung, das er nicht nur verbalisiert, sondern auch gezeigt hat, dass er weiters seither ein Impftagebuch führt und bisher ausschließlich gute Erfahrungen gemacht hat –, dann ist das ein wichtiges Zeichen.
151295	1	0	Sehr geschätzte Abgeordnete! Ich muss kurz auf das, was Ab­geordneter Saxinger und auch Frau Kollegin Pfurtscheller gesagt haben, replizieren: Das ist wirklich keine Heldentat der Bundesregierung, dass jetzt, fast ein Dreivierteljahr nach Beginn der Krise, erstmals für Risikogruppen und über 65-Jährige FFP2-Masken zur Verfügung gestellt werden. Das ist ein Armutszeugnis und ein Versäumnis und zeigt auf, dass diese staatliche Planwirtschaft, die mehr an die DDR-Zeiten erinnert als an einen modernen Staat, vollkommen danebengeht, dass die Maßnahmen zu spät erfolgen, zu gering sind, dafür aber massive Kosten verursachen, meine sehr geehrten Damen und Herren!
191041	2	0	Natürlich wurde freiwillig geimpft, 12 500 Leute haben sich freiwillig für eine Studie von Biontech/Pfizer gemeldet , für Erkenntnisse, die wir in der Zukunft brauchen, um zu wissen, wie diese Impfung auch wirklich wirkt und was zu tun ist.
191011	2	2	Meine sehr geehrten Damen und Herren, ich bin der Wissenschaft, aber auch der Industrie dankbar, dass es gelungen ist, Impfstoffe in dieser nicht vorauszuahnend kurzen Zeit bereitstellen zu können.
185114	2	0	– Ich erzähle das gerne, geschätzte Frau Belakowitsch. Wir haben erstmals in Österreich Ausreisetestungen durchgeführt. Am Beginn war dies eine sehr überraschende Situation für die Bevölkerung in Tirol.
156781	2	1	Man kann das zweimal wöchentlich machen, das haben Sie jetzt vorgeschlagen. Nach neun Monaten kommen Sie drauf, dass es da ein Problem gibt, und verpflichten die Alten- und Pflegeheime, dass sie diese Testungen durchführen. Jetzt halte ich das für richtig, die Frage ist nur, ob die entsprechenden Einrichtungen auch die notwendigen Ressourcen haben.
174823	2	0	Und den Betrieben werden – das beschließen wir ja heute auch – die Kosten dieser Tests, die sie in den Betrieben anbieten, auch ersetzt werden.
104521	0	0	Sie wissen genau, dass ein Impfstoff nach dieser Zeit in Wahrheit keinerlei Erprobung haben kann, die mit jener ir­gendwelcher anderen Impfstoffe vergleichbar wäre.
178124	2	1	Das eine ist – ich glaube, sehr positiv –, wir wollen mehr Präsenzlehre, mehr Präsenzprüfungen haben, und wir schaffen die rechtliche Voraussetzung, dass Rektorate gleichsam Eintrittstests beschließen dürfen.
200589	0	0	Denken Sie an, dass es zum Beispiel ein Anreiz für geimpfte Pädagoginnen und Pädagogen oder Schülerinnen und Schüler sein könnte, dass sie in dieser Gruppe, die immer gleich bleibt, von der Maskenpflicht im Unterricht befreit sind?
157856	0	0	Oder freut es Sie, wenn kleine Kinder mit Masken herumgehen müssen?
137465	0	0	Wir schmeißen Milliarden Euro in den medizinischen Bereich, aber wir haben jetzt zum zweiten Mal die Situation, dass der Lockdown zu einem Zeitpunkt kommt, an dem die Infektionswerte eigentlich schon wieder zurückgehen, und sei es nur ein paar Tage.
157020	1	0	Was hat die Bundesregierung gemacht? – Die Bundesregierung hat aus­schließlich Direktreisende mit Fiebermessern getestet, anstatt alle, auch jene, die über Drittstaaten eingereist sind, mit damals schon verfügbaren PCR-Tests zu testen. Jetzt hat man eine späte Einsicht – aber kein Wort der Einsicht in Ihren Stellungnahmen.
174699	2	2	Ich denke, das Testen und das Impfen sind ein Weg in Richtung mehr Normalität, daher: Gehen wir ihn gemeinsam!
174656	2	2	Zweitens haben Sie den E-Impfpass ja bis heute nicht wirklich umgesetzt, und bei über 10 Prozent der Impfungen wissen Sie – laut Website – nicht, wer geimpft wurde. Drittens lese ich heute in der „Kronen Zeitung“, dass nur ein Drittel der Geimpften über 75 Jahre alt ist, in Niederösterreich und Wien sind es sogar nur 20 Prozent. Die Bundesländer impfen also, wen sie wollen, weil Sie nicht kontrollieren können – aufgrund des unfertigen Gesetzes über den E-Impfpass – oder nicht kontrollieren wollen.
177404	0	0	Das ist doch einigermaßen erstaunlich, Herr Bundeskanzler, weil das ja im Klartext bedeutet, dass wir uns immer noch in der Testphase befinden, was ja bedeutet, dass wir immer noch im Trüben fischen, und das bedeutet, dass gar nichts so gesichert ist, wie Sie es der Bevölkerung immer erklären. Ich sage nur dazu: Das, was da über Pfizer gesagt wird, gilt für alle anderen Impfstoffe auch. Jetzt frage ich Sie, Herr Bundeskanzler – das ist meine erste Frage –: Wie können Sie denn vor dem Hintergrund dieses offenkundigen Nichtwissens, das da zugegeben wird, den Menschen im eigenen Land sagen, dass nur durch die Impfung im Sommer so etwas wie eine Rückkehr zur Normalität möglich ist?
144767	1	1	Ich zitiere aus der österreichi­schen Teststrategie des Gesundheitsministeriums – jeder kann sie auf der Homepage einsehen –, da steht: „Bei der Anwendung von Tests ist ein zielgerichtetes Vorgehen“ essenziell. „Testen ohne begründeten Verdacht erhöht außerdem die Anzahl falsch-positiver Ergebnisse“, daher sollten nur „folgende Personen [...] von der österreichischen Teststrategie erfasst“ sein: „symptomatische Personen“, das heißt also Personen, die Covid-19-Symptome aufweisen – klar –, „Kontaktpersonen“, also „alle engen Kontakt­personen“ von bestätigten Covid-19-Fällen und „Personen [...], die im Rahmen der“ frei­willigen „Screeningprogramme laut Epidemiegesetz getestet werden“. Das ist zum Bei­spiel „im Bereich der Versorgung von älteren Personen und Risikogruppen“ – vor allem in Altenheimen und Pflegeheimen –, Personen, die im Gesundheitswesen arbeiten, und „in sonstigen Einrichtungen und Betrieben, in denen es aufgrund einer erhöhten Risikosi­tuation zu [...] Infektionen kommen kann“.
147613	0	0	Ich werde während meines Redebeitrages live einen Coronatest durchführen, damit Sie sehen, wie wertlos und fehlgeleitet diese Massentestungen sind. Bei diesem Tagesordnungspunkt geht es aber nicht grundsätzlich um die Coronatests, sondern auch um die von uns Freiheitlichen eingebrachte Ministeranklage gegen Herrn Ge­sundheitsminister Anschober. Sehr geehrte Damen und Herren, im Zusammenhang mit der Ministeranklage sind Sie als Abgeordnete heute quasi die Geschworenen, links neben mir ist die Ministeranklagebank – auch wenn er nicht hier ist –, und die sehr geehrten Damen und Herren Zuseher zu Hause, die Österreicherinnen und Österreicher, sind die Zeugen.
194196	2	0	Auf Initiative der NEOS ist vor Ostern auch eine Regelung geschaffen worden, dass die Hochschulen jetzt Eintrittstests machen können, damit eben mehr Präsenzunterricht, Präsenzlehre möglich wird.
159644	2	2	Ein paar Beispiele dazu: Ich war heute wie fast jeden Tag in der Früh bei meiner 81-jährigen Mutter und habe ihr erzählt, dass wir heute Parlamentssitzung haben und dass Sie hier sind. Dann hat sie eher im Spaß gesagt – sie findet Sie übrigens sympathisch, das möchte ich auch gleich dazu sagen –: Frag doch bitte den Herrn Minister, wann ich denn endlich meine FFP2-Maske kriege! Da ich ein anständiger Sohn bin – und wahrscheinlich eine genauso anständige Tochter wäre –, mache ich das natürlich: Herr Minister, wann kriegt meine Mutter ihre FFP2-Maske?
190532	2	0	Wir möchten aber, dass jeder, der sich impfen lassen möchte, auch einen Impfstoff bekommt, und das haben Sie, Herr Bundesminister Blümel, durch Ihr Knausern, durch Ihr Sparen und durch Ihren Geiz verunmöglicht , und das ist das, was wir Ihnen hier vorhalten. Dann haben Sie es noch nicht einmal zugegeben , sondern was dann passiert ist, war , dass die übrig gebliebenen Impfdosen, die Österreich nicht gekauft hat, in der EU unter den Staaten, die bereit waren, dafür auch mehr Geld in die Hand zu nehmen, noch einmal weitergegeben worden sind. Dann tritt irgendwann der Bundeskanzler auf den Plan und sagt: Da ist die EU schuld!, aber die hat das gleich einmal zurückgewiesen.
180434	1	1	Wir haben schon einige Dringliche Anfragen gehabt, und, Herr Kollege Loacker, jetzt ganz ehrlich: Dazu, wie Sie diese Dringliche Anfrage vorgetragen haben, welche Fragen Sie gestellt haben, muss ich sagen: Wir haben hier im Hohen Haus schon wirklich bessere Dringliche Anfragen gehabt, und ich glaube, das ist eine sehr freundliche Bewertung, die ich jetzt gemacht habe. Bevor ich zum eigentlichen Thema, Impfstoffbeschaffung, komme, würde ich ganz gerne ein bissel auf die Rolle der Opposition und wie man mit Kontrollrechten umgeht, eingehen. Wir behandeln ja das Thema Impfstoffbeschaffung derzeit auch im Unterausschuss des Rechnungshofausschusses, in dem wir am 12. den Herrn Gesundheitsminister begrüßen dürfen.
